Unit.UnitI,Unit.Taxon,Unit.Quali,Unit.Qua_1,Unit.Qua_2,Unit.Qua_3,Unit.Qua_4,Unit.Qua_5,Unit.Repor,Taxon.ID,Taxon.Scie,Taxon.Finn,Taxon.Engl,Taxon.Swed,Unit.NameA,Unit.Abund,Unit.Inter,Unit.Int_1,Unit.Recor,Unit.Detai,Unit.TypeS,Unit.Det,Unit.Sex,Unit.LifeS,Unit.Nativ,Unit.Breed,Unit.Indiv,Unit.Invas,Unit.Notes,Unit.Annot,Unit.Media,Gathering.,Gatherin_1,Gatherin_2,Gatherin_3,Gatherin_4,Gatherin_5,Gatherin_6,Gatherin_7,Gatherin_8,Gatherin_9,Gatherin10,Gatherin11,Gatherin12,Gatherin13,Gatherin14,Gatherin15,Gatherin16,Gatherin17,Gatherin18,Gatherin19,Gatherin20,Gatherin21,Gatherin22,Gatherin23,Gatherin24,Gatherin25,Gatherin26,Gatherin27,Gatherin28,Gatherin29,Gatherin30,Gatherin31,Gatherin32,Gatherin33,Gatherin34,Gatherin35,Gatherin36,Gatherin37,Gatherin38,Gatherin39,Gatherin40,Gatherin41,Gatherin42,Gatherin43,Gatherin44,Gatherin45,Gatherin46,Gatherin47,Gatherin48,Gatherin49,Gatherin50,Gatherin51,Gatherin52,Gatherin53,Gatherin54,Gatherin55,Gatherin56,Document.D,Document_1,Document_2,Document_3,Document.P,Document.C,Document.Q,Document_4,Document_5,Document_6,Document.S,Document.N,Document.K,Document.F,Document.L,Document_7,Document.M,Document_8,Document_9,B4,B2,B5,B3,B6,B7,B16,B17,B14,B15,B12,B13,B10,B11,B19,B8,B9,B18,B1
http://tun.fi/KE.67/610713#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,FEMALE,ADULT,,FALSE,http://tun.fi/A.3A888451467C7AF5885443C17C4AF1A5,,,0,0,http://tun.fi/KE.67/610713#Gathering,,,,,,,,,,8/23/1987,8/23/1987,11,,1987-08-23 [11],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,1900,1980,1987,8,23,235,235,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/610713,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/613228#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.C1E03F1DF9953A003D58D220C3360627,,,0,0,http://tun.fi/KE.67/613228#Gathering,,,,,,,,,,8/15/1989,8/15/1989,7,,1989-08-15 [7],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,1900,1980,1989,8,15,227,227,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/613228,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/613245#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,MALE,ADULT,,FALSE,http://tun.fi/A.2B57888FE1DCAC6E29567B73A458CD67,,,0,0,http://tun.fi/KE.67/613245#Gathering,,,,,,,,,,8/20/1989,8/20/1989,11,,1989-08-20 [11],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,1900,1980,1989,8,20,232,232,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/613245,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/613265#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.80C5882F434EDB3E965CC6B0025FD224,,,0,0,http://tun.fi/KE.67/613265#Gathering,,,,,,,,,,8/27/1989,8/27/1989,10,,1989-08-27 [10],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,1900,1980,1989,8,27,239,239,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/613265,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/613266#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.78C093D1775C9B53AC839D98988CEF77,,,0,0,http://tun.fi/KE.67/613266#Gathering,,,,,,,,,,8/27/1989,8/27/1989,10,,1989-08-27 [10],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,1900,1980,1989,8,27,239,239,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/613266,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/613735#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.809CFEFF354EF63821EC0C616BBAAFD4,,,0,0,http://tun.fi/KE.67/613735#Gathering,,,,,,,,,,9/8/1988,9/8/1988,19,,1988-09-08 [19],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,1900,1980,1988,9,8,252,252,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/613735,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/613741#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.609A6F2CECD89E79245C87159A6651BD,,,0,0,http://tun.fi/KE.67/613741#Gathering,,,,,,,,,,9/18/1988,9/18/1988,8,,1988-09-18 [8],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,1900,1980,1988,9,18,262,262,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/613741,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/613747#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.48C8907E1536577D186991A316385202,,,0,0,http://tun.fi/KE.67/613747#Gathering,,,,,,,,,,9/18/1988,9/18/1988,11,,1988-09-18 [11],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,1900,1980,1988,9,18,262,262,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/613747,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/613839#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,FEMALE,ADULT,,FALSE,http://tun.fi/A.7DE650C0CB8CDFFBE74EFEEC2C3A03BF,,,0,0,http://tun.fi/KE.67/613839#Gathering,,,,,,,,,,8/20/1989,8/20/1989,9,,1989-08-20 [9],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,1900,1980,1989,8,20,232,232,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/613839,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/613910#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,MALE,ADULT,,FALSE,http://tun.fi/A.803FE556EA575BD5B163E7AD22684C5B,,,0,0,http://tun.fi/KE.67/613910#Gathering,,,,,,,,,,7/9/1994,7/9/1994,9,,1994-07-09 [9],,65.994436,65.995305,28.857061,28.859327,65.99487,28.858194,7323600,7323700,3584500,3584600,7320538,7320638,584294,584394,732,358,7323,3584,1900,1990,1994,7,9,190,190,100,REPORTED_VALUE,Suomi,Koillismaa (Ks),Kuusamo,COORDINATES,COORDINATES,COORDINATES,,FINLAND,KUUSAMO,,OULU,,,0,http://tun.fi/KE.67/613910,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9540,85,186,23,-176,362,214,97,31,30,595,75,121,-126,110,121,-80,214,-7
