Unit.UnitI,Unit.Taxon,Unit.Quali,Unit.Qua_1,Unit.Qua_2,Unit.Qua_3,Unit.Qua_4,Unit.Qua_5,Unit.Repor,Taxon.ID,Taxon.Scie,Taxon.Finn,Taxon.Engl,Taxon.Swed,Unit.NameA,Unit.Abund,Unit.Inter,Unit.Int_1,Unit.Recor,Unit.Detai,Unit.TypeS,Unit.Det,Unit.Sex,Unit.LifeS,Unit.Nativ,Unit.Breed,Unit.Indiv,Unit.Invas,Unit.Notes,Unit.Annot,Unit.Media,Gathering.,Gatherin_1,Gatherin_2,Gatherin_3,Gatherin_4,Gatherin_5,Gatherin_6,Gatherin_7,Gatherin_8,Gatherin_9,Gatherin10,Gatherin11,Gatherin12,Gatherin13,Gatherin14,Gatherin15,Gatherin16,Gatherin17,Gatherin18,Gatherin19,Gatherin20,Gatherin21,Gatherin22,Gatherin23,Gatherin24,Gatherin25,Gatherin26,Gatherin27,Gatherin28,Gatherin29,Gatherin30,Gatherin31,Gatherin32,Gatherin33,Gatherin34,Gatherin35,Gatherin36,Gatherin37,Gatherin38,Gatherin39,Gatherin40,Gatherin41,Gatherin42,Gatherin43,Gatherin44,Gatherin45,Gatherin46,Gatherin47,Gatherin48,Gatherin49,Gatherin50,Gatherin51,Gatherin52,Gatherin53,Gatherin54,Gatherin55,Gatherin56,Document.D,Document_1,Document_2,Document_3,Document.P,Document.C,Document.Q,Document_4,Document_5,Document_6,Document.S,Document.N,Document.K,Document.F,Document.L,Document_7,Document.M,Document_8,Document_9,B4,B2,B5,B3,B6,B7,B16,B17,B14,B15,B12,B13,B10,B11,B19,B8,B9,B18,B1
http://tun.fi/KE.67/2357596#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.4C7868EE6BEF1B0E34DBC71F3F2E0551,,,0,0,http://tun.fi/KE.67/2357596#Gathering,,,,,,,,,,7/25/2001,7/25/2001,10,,2001-07-25 [10],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2001,7,25,206,206,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/2357596,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2357601#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.28CE053CFE324DAB0813DCF6565241C1,,,0,0,http://tun.fi/KE.67/2357601#Gathering,,,,,,,,,,7/26/2001,7/26/2001,16,,2001-07-26 [16],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2001,7,26,207,207,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/2357601,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2357604#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.53272689059CB4C6A5AC981990B88A0A,,,0,0,http://tun.fi/KE.67/2357604#Gathering,,,,,,,,,,7/28/2001,7/28/2001,2,,2001-07-28 [2],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2001,7,28,209,209,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/2357604,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2357606#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.0073F66750FDF74368C665FECD0D1CCD,,,0,0,http://tun.fi/KE.67/2357606#Gathering,,,,,,,,,,7/28/2001,7/28/2001,5,,2001-07-28 [5],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2001,7,28,209,209,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/2357606,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2375945#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.14F6EBDC757A5A2E47DED9F3ED47FC00,,,0,0,http://tun.fi/KE.67/2375945#Gathering,,,,,,,,,,7/20/2001,7/20/2001,16,,2001-07-20 [16],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2001,7,20,201,201,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,RAASIO,,0,http://tun.fi/KE.67/2375945,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2375946#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.39FFB76D439E7B775AF2E23A5C47B571,,,0,0,http://tun.fi/KE.67/2375946#Gathering,,,,,,,,,,7/20/2001,7/20/2001,16,,2001-07-20 [16],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2001,7,20,201,201,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,RAASIO,,0,http://tun.fi/KE.67/2375946,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2375947#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.FE79CF4640E0B1D02D24F21A155DBAF7,,,0,0,http://tun.fi/KE.67/2375947#Gathering,,,,,,,,,,7/20/2001,7/20/2001,23,,2001-07-20 [23],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2001,7,20,201,201,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,RAASIO,,0,http://tun.fi/KE.67/2375947,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2424689#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,JUVENILE,,TRUE,http://tun.fi/A.45D543E7E4E9E9D394A3EDAECC4F1C8F,,,0,0,http://tun.fi/KE.67/2424689#Gathering,,,,,,,,,,6/29/2002,6/29/2002,,,6/29/2002,,65.696807,65.697691,27.958345,27.960555,65.697249,27.95945,7289500,7289600,3544200,3544300,7286451,7286551,544010,544110,728,354,7289,3544,2000,2000,2002,6,29,180,180,100,REPORTED_VALUE,Suomi,Koillismaa (Ks),Taivalkoski,COORDINATES,COORDINATES,COORDINATES,,FINLAND,TAIVALKOSKI,,OULU,,,0,http://tun.fi/KE.67/2424689,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9648,86,192,23,-176,368,207,90,29,32,567,74,126,-125,104,126,-76,207,-2
http://tun.fi/KE.67/2499038#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.AE5EB22518F838F3B4E06AE110858AF0,,,0,0,http://tun.fi/KE.67/2499038#Gathering,,,,,,,,,,7/28/2002,7/28/2002,6,,2002-07-28 [6],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2002,7,28,209,209,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/2499038,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,12/23/2002,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2519257#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.04803D595CCB4ABEFD44F0061E822E2B,,,0,0,http://tun.fi/KE.67/2519257#Gathering,,,,,,,,,,7/12/2002,7/12/2002,7,,2002-07-12 [7],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2002,7,12,193,193,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/2519257,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,3/3/2003,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2519259#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.06EFE2D5AA7634212E01B740558F8ED5,,,0,0,http://tun.fi/KE.67/2519259#Gathering,,,,,,,,,,7/15/2002,7/15/2002,11,,2002-07-15 [11],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2002,7,15,196,196,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/2519259,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,3/3/2003,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2519260#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.C3520570B931199058AD8DE210ED1F27,,,0,0,http://tun.fi/KE.67/2519260#Gathering,,,,,,,,,,7/19/2002,7/19/2002,5,,2002-07-19 [5],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2002,7,19,200,200,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/2519260,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,3/3/2003,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2519264#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.5835CD95246FBE0090E770F28F3000DD,,,0,0,http://tun.fi/KE.67/2519264#Gathering,,,,,,,,,,7/21/2002,7/21/2002,23,,2002-07-21 [23],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2002,7,21,202,202,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/2519264,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,3/3/2003,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2563920#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.AE7A5EECA7296353BE53EE79D75997C9,,,0,0,http://tun.fi/KE.67/2563920#Gathering,,,,,,,,,,8/5/2003,8/5/2003,6,,2003-08-05 [6],,64.867571,64.868491,25.372078,25.374132,64.868031,25.373105,7197700,7197800,3423000,3423100,7194688,7194788,422859,422959,719,342,7197,3423,2000,2000,2003,8,5,217,217,100,REPORTED_VALUE,Suomi,Oulun Pohjanmaa (OP),Liminka,COORDINATES,COORDINATES,COORDINATES,,FINLAND,LIMINKA,,OULU,,,0,http://tun.fi/KE.67/2563920,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,9/4/2003,,,0,9083,82,206,23,-141,347,174,67,21,37,453,66,145,-90,79,128,-49,169,23
http://tun.fi/KE.67/2597449#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.828A09258D7A5C603F61D1975BEBCD24,,,0,0,http://tun.fi/KE.67/2597449#Gathering,,,,,,,,,,7/23/2003,7/23/2003,7,,2003-07-23 [7],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2003,7,23,204,204,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,RAASIO,,0,http://tun.fi/KE.67/2597449,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,11/6/2003,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2597450#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.C52D9EB0A66812AE983F30789D45AA00,,,0,0,http://tun.fi/KE.67/2597450#Gathering,,,,,,,,,,7/23/2003,7/23/2003,8,,2003-07-23 [8],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2003,7,23,204,204,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,RAASIO,,0,http://tun.fi/KE.67/2597450,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,11/6/2003,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2597451#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.C5D654ACECC3AE1C477ED1FEAFDA063C,,,0,0,http://tun.fi/KE.67/2597451#Gathering,,,,,,,,,,7/23/2003,7/23/2003,8,,2003-07-23 [8],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2003,7,23,204,204,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,RAASIO,,0,http://tun.fi/KE.67/2597451,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,11/6/2003,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2597452#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.7637193B46F87B58EF40806E290AF97D,,,0,0,http://tun.fi/KE.67/2597452#Gathering,,,,,,,,,,7/23/2003,7/23/2003,9,,2003-07-23 [9],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2003,7,23,204,204,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,RAASIO,,0,http://tun.fi/KE.67/2597452,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,11/6/2003,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2597454#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.53A9D693523EC13570154CE29744CA18,,,0,0,http://tun.fi/KE.67/2597454#Gathering,,,,,,,,,,7/30/2003,7/30/2003,5,,2003-07-30 [5],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2003,7,30,211,211,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,RAASIO,,0,http://tun.fi/KE.67/2597454,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,11/6/2003,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2598031#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.3C031B53178F00B2A5306F7F5CEEEF0A,,,0,0,http://tun.fi/KE.67/2598031#Gathering,,,,,,,,,,8/5/2003,8/5/2003,23,,2003-08-05 [23],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2003,8,5,217,217,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,RAASIO,,0,http://tun.fi/KE.67/2598031,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,11/6/2003,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2619400#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.B1D8EB8D72C2D6196E9E09432B38080F,,,0,0,http://tun.fi/KE.67/2619400#Gathering,,,,,,,,,,8/17/2003,8/17/2003,6,,2003-08-17 [6],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,2000,2000,2003,8,17,229,229,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/2619400,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,11/20/2003,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2640535#Unit,TRINEB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27622,Tringa nebularia,valkoviklo,Common Greenshank,gluttsnäppa,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.01B2EE9255A3DD964ADFE76F66F83DC1,,,0,0,http://tun.fi/KE.67/2640535#Gathering,,,,,,,,,,8/5/2003,8/5/2003,6,,2003-08-05 [6],,64.867571,64.868491,25.372078,25.374132,64.868031,25.373105,7197700,7197800,3423000,3423100,7194688,7194788,422859,422959,719,342,7197,3423,2000,2000,2003,8,5,217,217,100,REPORTED_VALUE,Suomi,Oulun Pohjanmaa (OP),Liminka,COORDINATES,COORDINATES,COORDINATES,,FINLAND,LIMINKA,,OULU,,,0,http://tun.fi/KE.67/2640535,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,1/5/2004,,,0,9083,82,206,23,-141,347,174,67,21,37,453,66,145,-90,79,128,-49,169,23
